Time,Name,Type,MsgType,Text
2023-08-30 14:32:19.545,eTrackStep,UCV02,Normal,conttainOff
2023-08-30 14:32:19.913,eTrackStep,UCV02,Normal,unoccupied
2023-08-30 14:32:19.914,eTrackStep,UCV03,Normal,moduleStart
2023-08-30 14:32:20.092,eTrackStep,UCV03,Normal,containOn
2023-08-30 14:32:20.274,eTrackStep,UCV02,Normal,moduleEnd
2023-08-30 14:32:20.455,eTrackStep,UCV03,Normal,occupied
2023-08-30 14:32:20.625,eTrackStep,UCV02,Normal,none
2023-08-30 14:32:20.813,eTrackStep,UCV03,Normal,conttainOff
2023-08-30 14:32:21.184,eTrackStep,UCV03,Normal,unoccupied
2023-08-30 14:32:21.184,eTrackStep,UCV04,Normal,moduleStart
2023-08-30 14:32:21.364,eTrackStep,UCV04,Normal,containOn
2023-08-30 14:32:21.546,eTrackStep,UCV03,Normal,moduleEnd
2023-08-30 14:32:21.727,eTrackStep,UCV04,Normal,occupied
2023-08-30 14:32:21.893,eTrackStep,UCV03,Normal,none
2023-08-30 14:32:22.068,eTrackStep,UCV04,Normal,conttainOff
2023-08-30 14:32:22.412,eTrackStep,UCV04,Normal,unoccupied
2023-08-30 14:32:22.412,eTrackStep,UCV05,Normal,moduleStart
2023-08-30 14:32:22.590,eTrackStep,UCV05,Normal,containOn
2023-08-30 14:32:22.774,eTrackStep,UCV04,Normal,moduleEnd
2023-08-30 14:32:22.957,eTrackStep,UCV05,Normal,occupied
2023-08-30 14:32:23.125,eTrackStep,UCV04,Normal,none
2023-08-30 14:32:23.312,eTrackStep,UCV05,Normal,conttainOff
2023-08-30 14:32:23.689,eTrackStep,UCV05,Normal,unoccupied
2023-08-30 14:32:23.690,eTrackStep,OP01,Normal,moduleStart
2023-08-30 14:32:23.872,eTrackStep,OP01,Normal,containOn
2023-08-30 14:32:24.049,eTrackStep,UCV05,Normal,moduleEnd
2023-08-30 14:32:24.256,eTrackStep,OP01,Normal,occupied
2023-08-30 14:32:24.436,eTrackStep,UCV05,Normal,none
2023-08-30 14:32:40.276,eTrackStep,IP01,Normal,occupied
2023-08-30 14:32:40.615,eTrackStep,IP01,Normal,conttainOff
2023-08-30 14:32:40.972,eTrackStep,IP01,Normal,unoccupied
2023-08-30 14:32:40.974,eTrackStep,DEV01,Normal,moduleStart
2023-08-30 14:32:41.153,eTrackStep,DEV01,Normal,containOn
2023-08-30 14:32:41.342,eTrackStep,IP01,Normal,moduleEnd
2023-08-30 14:32:41.532,eTrackStep,DEV01,Normal,occupied
2023-08-30 14:32:41.698,eTrackStep,IP01,Normal,none
2023-08-30 14:32:41.874,eTrackStep,DEV01,Normal,conttainOff
2023-08-30 14:32:42.233,eTrackStep,DEV01,Normal,unoccupied
2023-08-30 14:32:42.234,eTrackStep,RS01,Normal,moduleStart
2023-08-30 14:32:42.410,eTrackStep,RS01,Normal,containOn
2023-08-30 14:32:42.593,eTrackStep,DEV01,Normal,moduleEnd
2023-08-30 14:32:42.779,eTrackStep,RS01,Normal,occupied
2023-08-30 14:32:42.945,eTrackStep,DEV01,Normal,none
2023-08-30 14:32:43.122,eTrackStep,RS01,Normal,conttainOff
2023-08-30 14:32:43.494,eTrackStep,RS01,Normal,unoccupied
2023-08-30 14:32:43.496,eTrackStep,RS02,Normal,moduleStart
2023-08-30 14:32:43.674,eTrackStep,RS02,Normal,containOn
2023-08-30 14:32:43.857,eTrackStep,RS01,Normal,moduleEnd
2023-08-30 14:32:44.041,eTrackStep,RS02,Normal,occupied
2023-08-30 14:32:44.209,eTrackStep,RS01,Normal,none
2023-08-30 14:32:44.405,eTrackStep,RS02,Normal,conttainOff
2023-08-30 14:32:44.588,eTrackStep,OP01,Normal,unoccupied
2023-08-30 14:32:44.782,eTrackStep,RS02,Normal,unoccupied
2023-08-30 14:32:44.783,eTrackStep,RS03,Normal,moduleStart
2023-08-30 14:32:44.783,eTrackStep,OP01,Normal,none
2023-08-30 14:32:44.974,eTrackStep,RS03,Normal,containOn
2023-08-30 14:32:45.165,eTrackStep,RS02,Normal,moduleEnd
2023-08-30 14:32:45.351,eTrackStep,RS03,Normal,occupied
2023-08-30 14:32:45.522,eTrackStep,RS02,Normal,none
2023-08-30 14:32:45.707,eTrackStep,RS03,Normal,conttainOff
2023-08-30 14:32:46.081,eTrackStep,RS03,Normal,unoccupied
2023-08-30 14:32:46.082,eTrackStep,RS04,Normal,moduleStart
2023-08-30 14:32:46.257,eTrackStep,RS04,Normal,containOn
2023-08-30 14:32:46.441,eTrackStep,RS03,Normal,moduleEnd
2023-08-30 14:32:46.625,eTrackStep,RS04,Normal,occupied
2023-08-30 14:32:46.792,eTrackStep,RS03,Normal,none
2023-08-30 14:32:46.983,eTrackStep,RS04,Normal,conttainOff
2023-08-30 14:32:47.357,eTrackStep,RS04,Normal,unoccupied
2023-08-30 14:32:47.359,eTrackStep,RS05,Normal,moduleStart
2023-08-30 14:32:47.541,eTrackStep,RS05,Normal,containOn
2023-08-30 14:32:47.727,eTrackStep,RS04,Normal,moduleEnd
2023-08-30 14:32:47.916,eTrackStep,RS05,Normal,occupied
2023-08-30 14:32:48.092,eTrackStep,RS04,Normal,none
